pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive
https://www.sephora.sg/products/cle-de-peau-essential-refining-essence,CLE DE PEAU,Essential Refining Essence,130.0,2.5,2,0
https://www.sephora.sg/products/la-mer-the-moisturizing-soft-lotion,LA MER,The Moisturizing Soft Lotion,500.0,4.1,68,0
https://www.sephora.sg/products/clinique-clarifying-lotion-1-dot-0,CLINIQUE,Clarifying Lotion 1.0 - Dry And Sensitive Skin,45.0,4.3,9,0
https://www.sephora.sg/products/cle-de-peau-hydro-softening-lotion,CLE DE PEAU,Hydro-Softening Lotion,180.0,4.2,61,0
https://www.sephora.sg/products/dior-diorsnow-essence-of-light-brightening-light-activating-micro-infused-lotion,DIOR,Diorsnow Essence of Light Brightening Light-Activating Micro-Infused Lotion,104.0,4.4,10,0
https://www.sephora.sg/products/ole-henriksen-balancing-force-oil-control-toner,OLE HENRIKSEN,Balancing Force Oil Control Toner,55.0,4.3,1762,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/laneige-water-bank-blue-hyaluronic-essence-toner-for-combination-to-oily-skin,LANEIGE,Water Bank Blue Hyaluronic Essence Toner - For Combination To Oily Skin,48.0,3.0,1,0
https://www.sephora.sg/products/laneige-perfect-renew-anti-aging-skincare-set,LANEIGE,Perfect Renew Anti-Aging Skincare Set,120.0,3.5,2,0
https://www.sephora.sg/products/sulwhasoo-essential-comfort-balancing-water-toner,SULWHASOO,Essential Comfort Balancing Water Toner,80.0,NA,NA,0
https://www.sephora.sg/products/shiseido-future-solution-lx-concentrated-balancing-softener,SHISEIDO,Future Solution LX Concentrated Balancing Softener,160.0,NA,NA,0
https://www.sephora.sg/products/dior-hydra-life-deep-hydration-sorbet-water-essence,DIOR,Hydra Life Deep Hydration Sorbet Water Essence,120.0,4.3,34,0
https://www.sephora.sg/products/edible-beauty-no-2-citrus-rhapsody-tonique-100ml,EDIBLE BEAUTY,N°2 Citrus Rhapsody Radiance Tonique,52.0,4.2,59,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/pai-skincare-living-water-rice-plant-and-rosemary-purifying-tonic-lotion,PAI SKINCARE,Living Water Rice Plant & Rosemary Purifying Tonic Lotion,52.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/eve-lom-rescue-peel-pads,EVE LOM,Rescue Peel Pads,130.0,5.0,3,0
https://www.sephora.sg/products/eve-lom-rescue-toner,EVE LOM,Rescue Toner,115.0,3.5,2,0
https://www.sephora.sg/products/pixi-collagen-tonic/v/250ml,PIXI,Collagen Tonic,48.0,3.8,13,0
https://www.sephora.sg/products/pixi-vitamin-c-tonic-holiday-edition-brightening-toner-limited-edition,PIXI,Vitamin C Tonic Holiday Edition Brightening Toner (Limited Edition),25.0,4.5,13,0
https://www.sephora.sg/products/pixi-purifying-trio-skincare-kit,PIXI,Purifying Trio Skincare Kit Mini,37.0,4.0,2,0
