pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive,unique_id,pdt_images,skin_type,skin_concerns,formulation,age,category
https://www.sephora.sg/products/origins-clear-improvement-zero-oil-active-charcoal-detoxifying-cleanser-to-clear-pores,ORIGINS,Clear Improvement™ Zero Oil Active Charcoal Detoxifying Cleanser to Clear Pores,43,3.4,12.0,0,ORIGINS-Clear Improvement™ Zero Oil Active Charcoal Detoxifying Cleanser to Clear Pores,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_717334249554-Origins-Clear-Improvement--Zero-Oil-Active-Charcoal-Detoxifying_18eb429bab14db7e873f02ed52c3140c924cf0b9_1633026403.png,"Combination,Dry,Normal,Oily","Blemishes,Dryness,Oiliness,VisiblePores","Foam,Gel","20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/edible-beauty-no-1-belle-frais-cleansing-milk-200ml,EDIBLE BEAUTY,No. 1 Belle Frais Cleansing Milk,67,4.2,87.0,1,EDIBLE BEAUTY-No. 1 Belle Frais Cleansing Milk,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_721802179533-Edible-Beauty-No-1-Belle-Frais-Cleansing-Milk-updated_775e0745a385e88b92f7654787900768861f30e1_1643002110.png,"Combination,Dry,Normal,Oily","Dryness,Dullness,Firmness&Elasticity,Oiliness,VisiblePores",Oil,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/mario-badescu-orange-cleansing-soap-236ml,MARIO BADESCU,Orange Cleansing Soap,26,3.3,29.0,1,MARIO BADESCU-Orange Cleansing Soap,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_7431_MarioBadescu_WEB_bb134824c4ba15af9424d36acc8cbb1128ffc431_1523776839.png,"Combination,Dry","Dryness,UnevenSkinTexture",Liquid,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/mario-badescu-seaweed-cleansing-soap-236ml,MARIO BADESCU,Seaweed Cleansing Soap,23,3.8,42.0,1,MARIO BADESCU-Seaweed Cleansing Soap,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_7432_MarioBadescu_WEB_1d1b5f1cc4a68bad446ec51d286cd1d4247bc9f3_1523776839.png,"Combination,Dry",UnevenSkinTexture,Liquid,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/kopari-tropical-glow-cleanser,KOPARI,Tropical Glow Cleanser,42,3.8,9.0,1,KOPARI-Tropical Glow Cleanser,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_850004184196-Kopari-Tropical-Glow-Cleanser-133ml_00815903948973ab9fbf5baa87bd581a60cebc74_1618373953.png,"Combination,Dry,Normal,Oily","Dryness,Dullness",Cream,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/star-skin-orglamic-celery-juice-healthy-hybrid-cleansing-balm,STARSKIN,ORGLAMIC™ Celery Juice Healthy Hybrid Cleansing Balm,51,1.0,1.0,1,STARSKIN-ORGLAMIC™ Celery Juice Healthy Hybrid Cleansing Balm,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_7640164573618-Starskin-ORGLAMIC_Celery_Juice_Healthy_Hybrid_Cleansing_Balm-90ml_00da9cd09583236c2b2866be38d2d2eb1db67c13_1619408152.png,"Combination,Dry,Normal,Oily,Sensitive",Dullness,"Balm,Oil","20s,30s,40s,50+",cleaser
https://www.sephora.sg/products/eve-lom-gel-balm-cleanser/v/default,EVE LOM,Gel Balm Cleanser,110,3.0,75.0,0,EVE LOM-Gel Balm Cleanser,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_29996_EveLom_WEB_c2c2801f0fc11f48155ce16bb4f4907bd91ac107_1523778407.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Dullness","Balm,Gel","20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/sunday-riley-blue-moon-tranquility-cleansing-balm,SUNDAY RILEY,Blue Moon Tranquility Cleansing Balm,80,4.3,298.0,1,SUNDAY RILEY-Blue Moon Tranquility Cleansing Balm,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_35708_20Sunday_20Riley_20Blue_20Moon_20Tranquility_20Cleansing_20Balm_20Default_a0129b2a022eeab1729bd72cb4b3bcaa9ab76746_1529485718.png,"Combination,Dry,Normal,Oily,Sensitive",Dryness,Balm,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/dear-dahlia-skin-conditioning-micellar-cleansing-water,DEAR DAHLIA,Skin Conditioning Micellar Cleansing Water,51,3.5,2.0,1,DEAR DAHLIA-Skin Conditioning Micellar Cleansing Water,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_8809546843452-Dear-Dahlia-Skin-Conditioning-Micellar-Cleansing-Water-200ml_a1712ae267596fda8183ebf499df14c3b0d9a26f_1581062771.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,UnevenSkinTexture",Liquid,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/pai-skincare-middlemist-seven-camellia-and-rose-gentle-cream-cleanser,PAI SKINCARE,Middlemist Seven Camellia & Rose Gentle Cream Cleanser,74,4.4,0.0,1,PAI SKINCARE-Middlemist Seven Camellia & Rose Gentle Cream Cleanser,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_2_Product_5060139726719-Pai-Middlemist-Seven-150ml_865f0fb781a43ea5d25cf515ba4bf94067274ebd_1626187403.png,"Combination,Dry,Normal,Oily",Dullness,Cream,"20s,30s,40s,50+,Under20",cleaser
