pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive,unique_id,pdt_images,skin_type,skin_concerns,formulation,age,category
https://www.sephora.sg/products/dior-capture-totale-intensive-essence-lotion-face-lotion,DIOR,Capture Totale Intensive Essence Lotion Face Lotion,118,4.0,2.0,0,DIOR-Capture Totale Intensive Essence Lotion Face Lotion,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3348901581035-Dior-Capture-Totale-Intensive-Essence-Lotion-Face-Lotion-150ml_3aa124f5b02c02b78309e7d9605366401cdd0911_1639720263.png,"Combination,Dry,Normal,Oily",UnevenSkinTexture,Lotion,"20s,30s,40s,50+,Under20",toner
https://www.sephora.sg/products/the-inkey-list-pha-gentle-exfoliating-toner,THE INKEY LIST,PHA Gentle Exfoliating Toner,21,3.8,50.0,1,THE INKEY LIST-PHA Gentle Exfoliating Toner,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_5060879821521-The-Inkey-List-PHA-Gentle-Exfoliating-Toner-100ml_3b7bd6fac5e36100d5ba241ebf1ff3876b866a45_1650476236.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,UnevenSkinTexture,UnevenSkinTone",Liquid,"20s,30s,40s,50+",toner
https://www.sephora.sg/products/mario-badescu-cucumber-cleansing-lotion-236ml,MARIO BADESCU,Cucumber Cleansing Lotion,32,4.0,67.0,1,MARIO BADESCU-Cucumber Cleansing Lotion,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_7433_MarioBadescu_WEB_f868c77204590f4ff5825d961226c092d300579c_1523776839.png,"Combination,Oily",Oiliness,Liquid,"20s,30s,40s,50+,Under20",toner
https://www.sephora.sg/products/lab-series-oil-control-clearing-water-lotion,LAB SERIES,Oil Control Clearing Water Lotion,66,4.3,0.0,1,LAB SERIES-Oil Control Clearing Water Lotion,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_22548429211-Lab-Series-Oil-Control-Clearing-Water-Lotion-200ml_e6c29949d7f7ae7fb47e87be1f637845d2eb6c09_1630637937.png,"Combination,Dry,Normal,Oily","FineLines&Wrinkles,Oiliness,UnevenSkinTexture,VisiblePores",Liquid,"20s,30s,40s,50+,Under20",toner
https://www.sephora.sg/products/laneige-perfect-renew-youth-skin-refiner,LANEIGE,Perfect Renew Youth Skin Refiner,60,4.3,0.0,1,LANEIGE-Perfect Renew Youth Skin Refiner,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_8809643076197-Laneige-Perfect-Renew-Youth-Skin-Refiner-Default_dd4dc972273ecda3e53b57736eddd8164d4f685a_1600082828.png,"Combination,Dry,Normal,Oily","Ageing,Dryness,Firmness&Elasticity,UnevenSkinTexture",Lotion,"20s,30s,40s,50+",toner
https://www.sephora.sg/products/dior-capture-totale-dreamskin-care-and-perfect-emulsion,DIOR,Capture Totale DreamSkin Care & Perfect Emulsion,158,4.4,25.0,0,DIOR-Capture Totale DreamSkin Care & Perfect Emulsion,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3348901470834-Dior-Capture_20Totale_20DreamSkin_20Care_20Perfect_20Emulsion-30ml_458cad0b3395a0e2a25582920b52eb0f8cb6457c_1566528112.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Dullness,Pigmentation&DarkSpots,UnevenSkinTexture,VisiblePores",Liquid,"20s,30s,40s,50+",toner
https://www.sephora.sg/products/lancome-tonique-confort,LANCÔME,Tonique Confort,81,4.3,64.0,0,LANCÔME-Tonique Confort,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3147758030297-Lancome-Tonique-Confort_98edae6467dc0fb74c799862fabf8b0c1cde5aec_1606297532.png,"Combination,Dry,Normal","Dryness,Dullness",Liquid,"20s,30s,40s,50+,Under20",toner
https://www.sephora.sg/products/clinique-clarifying-lotion-3-oily-combination-skin/v/400ml-166903,CLINIQUE,Clarifying Lotion 3 - Combination Oily Skin,58,4.4,32.0,0,CLINIQUE-Clarifying Lotion 3 - Combination Oily Skin,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_20714290627-Clinique-Clarifying-Lotion-3---Combination-Oily-Skin-400ml_de86d605c5e266d3b593b89144e8d1c62545c576_1577350000.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Dullness,FineLines&Wrinkles,Oiliness",Liquid,"20s,30s,40s,50+,Under20",toner
https://www.sephora.sg/products/mario-badescu-glycolic-acid-toner-236ml,MARIO BADESCU,Glycolic Acid Toner,37,4.1,547.0,1,MARIO BADESCU-Glycolic Acid Toner,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_653_MarioBadescu_WEB_3c4d42c91f40278cd8c0eaa726b1efc34ffcc903_1523776403.png,"Combination,Dry","Ageing,Dullness,FineLines&Wrinkles,VisiblePores",Liquid,"20s,30s,40s,50+",toner
https://www.sephora.sg/products/pixi-vitamin-c-tonic/v/100ml,PIXI,Vitamin-C Tonic,25,4.3,61.0,0,PIXI-Vitamin-C Tonic,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_885190821228-Pixi-Vitamin-C-Tonic-100ml_d255d8cac2392faa71bd924e3fb1b780ebe27a05_1590659006.png,"Combination,Dry,Normal,Oily","Dryness,Dullness,Pigmentation&DarkSpots,UnevenSkinTone",Liquid,"20s,30s,40s,50+,Under20",toner
