pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive
https://www.sephora.sg/products/eve-lom-begin-and-end-cleanser-and-moisture-cream-dual-pack-kit,EVE LOM,Begin & End Cleanser And Moisture Cream Dual Pack Kit,185.0,NA,NA,0
https://www.sephora.sg/products/fresh-lotus-day-and-night-skincare-set,FRESH,Lotus Day & Night Skincare Set,107.0,4.5,11,0
https://www.sephora.sg/products/fresh-rose-ritual-skincare-kit,FRESH,Rose Ritual Skincare Kit,99.0,4.8,10,0
https://www.sephora.sg/products/kora-organics-by-miranda-kerr-turmeric-glow-foaming-cleanser,KORA ORGANICS BY MIRANDA KERR,Turmeric Glow Foaming Cleanser,62.0,4.7,258,0
https://www.sephora.sg/products/nudestix-nudeskin-vegan-bamboo-derived-cleansing-cloths,NUDESTIX,Nudeskin Vegan Bamboo Derived Cleansing Cloths,47.0,NA,NA,0
https://www.sephora.sg/products/burts-bees-intense-hydration-cream-cleanser,BURT'S BEES,Intense Hydration Cream Cleanser,35.0,3.7,7,0
https://www.sephora.sg/products/burts-bees-soap-bark-and-chamomile-deep-cleansing-cream,BURT'S BEES,Soap Bark & Chamomile Deep Cleansing Cream,28.0,3.9,21,0
https://www.sephora.sg/products/malin-plus-goetz-saving-face-skincare-set,MALIN + GOETZ,Saving Face Skincare Set,142.0,NA,NA,0
https://www.sephora.sg/products/malin-plus-goetz-face-body-and-hair-essential-kit,MALIN + GOETZ,"Face, Body & Hair Essential Kit",49.0,NA,NA,0
https://www.sephora.sg/products/philosophy-cleanse-mask-moisturizer-skincare-gift-set,PHILOSOPHY,"Cleanse, Mask, Moisturizer Skincare Gift Set",48.0,5.0,1,0
https://www.sephora.sg/products/bobbi-brown-soothing-cleansing-oil-duo,BOBBI BROWN,Soothing Cleansing Oil Duo,82.0,5.0,2,0
https://www.sephora.sg/products/origins-mega-mushroom-soothing-and-fortifying-regimen-skincare-set,ORIGINS,Mega-Mushroom Soothing & Fortifying Regimen Skincare Set (Limited Edition),183.0,4.7,3,0
https://www.sephora.sg/products/sulwhasoo-snowise-brightening-cleansing-foam-facial-cleanser,SULWHASOO,Snowise Brightening Cleansing Foam Facial Cleanser,52.0,4.8,5,0
https://www.sephora.sg/products/sand-and-sky-australian-pink-clay-deep-pore-cleanser,SAND & SKY,Australian Pink Clay - Deep Pore Cleanser,44.0,4.5,2,0
https://www.sephora.sg/products/clinique-3-step-skin-care-set,CLINIQUE,3-Step Skin care Set,47.0,5.0,2,0
https://www.sephora.sg/products/malin-plus-goetz-face-body-and-hair-mini-essential-kit,MALIN + GOETZ,"Face, Body & Hair Mini Essential Kit",49.0,5.0,1,0
https://www.sephora.sg/products/laneige-laneige-x-maison-kitsune-phone-crossbody-neo-cushion-n21-set,LANEIGE,Laneige X Maison Kitsune Phone Crossbody Neo Cushion N21 Set,92.0,NA,NA,0
https://www.sephora.sg/products/laneige-laneige-x-maison-kitsune-bag-neo-cushion-n23-set,LANEIGE,Laneige X Maison Kitsune Bag Neo Cushion N23 Set,95.0,NA,NA,0
https://www.sephora.sg/products/laneige-laneige-x-maison-kitsune-eco-bag-neo-cushion-n21-set,LANEIGE,Laneige X Maison Kitsune Eco Bag Neo Cushion N21 Set,95.0,5.0,1,0
https://www.sephora.sg/products/ole-henriksen-splashing-stars-cleanser-and-scrub-duo,OLE HENRIKSEN,Splashing Stars Cleanser & Scrub Duo,44.0,4.3,33,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/shu-uemura-ultime8-cleansing-oil-set,SHU UEMURA,Ultime8 Cleansing Oil Set,66.0,5.0,2,0
https://www.sephora.sg/products/laura-mercier-purifying-micellar-water,LAURA MERCIER,Purifying Micellar Water,55.0,NA,NA,0
https://www.sephora.sg/products/laura-mercier-skin-essentials-collection,LAURA MERCIER,Skin Essentials Collection,110.0,5.0,2,0
https://www.sephora.sg/products/bybi-beauty-crystal-clear-gel-cleanser,BYBI BEAUTY,Crystal Clear Gel Cleanser,46.0,3.3,3,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/la-mer-moisture-collection-skincare-set,LA MER,Moisture Collection Skincare Set,560.0,5.0,2,0
https://www.sephora.sg/products/augustinus-bader-the-cream-cleansing-gel,AUGUSTINUS BADER,The Cream Cleansing Gel,100.0,4.5,651,0
https://www.sephora.sg/products/peter-thomas-roth-beta-hydroxy-acid-2-percent-acne-wash-250ml,PETER THOMAS ROTH,Acne Clearing Wash,69.0,4.2,157,0
https://www.sephora.sg/products/clinique-anti-blemish-solutions-cleansing-gel,CLINIQUE,Anti-Blemish Solutions Cleansing Gel,46.0,4.6,19,0
https://www.sephora.sg/products/wander-beauty-drift-away-cleanser,WANDER BEAUTY,Drift Away™ Cleanser,52.0,5.0,2,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/laneige-laneige-x-maison-kitsune-phone-crossbody-neo-cushion-n23-set,LANEIGE,Laneige X Maison Kitsune Phone Crossbody Neo Cushion N23 Set,92.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/elemis-pro-collagen-cleansing-balm,ELEMIS,Pro-Collagen Cleansing Balm,98.0,5.0,6,0
https://www.sephora.sg/products/innisfree-volcanic-pore-cleansing-foam-ex,INNISFREE,Volcanic Pore Cleansing Foam EX,13.0,4.5,18,0
https://www.sephora.sg/products/drunk-elephant-the-night-is-young-kit,DRUNK ELEPHANT,The Night Is Young Kit,92.0,5.0,2,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/fenty-skin-startr-refresh-skincare-set,FENTY SKIN,Start'R Refresh Skincare Set,71.0,4.7,9,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/kora-organics-by-miranda-kerr-cream-cleanser,KORA ORGANICS BY MIRANDA KERR,Cream Cleanser,44.0,4.4,33,0
https://www.sephora.sg/products/kora-organics-by-miranda-kerr-foaming-cleanser,KORA ORGANICS BY MIRANDA KERR,Foaming Cleanser,44.0,4.7,29,0
https://www.sephora.sg/products/burts-bees-sensitive-facial-cleansing-towelettes,BURT'S BEES,Sensitive Facial Cleansing Towelettes,21.0,3.1,9,0
https://www.sephora.sg/products/skin-inc-skin-revival-infusion-cleanser,SKIN INC,Skin Revival Infusion Cleanser,52.0,NA,NA,0
https://www.sephora.sg/products/burts-bees-skin-nourishment-gentle-facial-cleanser,BURT'S BEES,Skin Nourishment Gentle Facial Cleanser,35.0,3.5,4,0
https://www.sephora.sg/products/burts-bees-orange-essence-facial-cleanser,BURT'S BEES,Orange Essence Facial Cleanser,28.0,3.2,6,0
https://www.sephora.sg/products/fresh-rose-deep-hydration-heroes-skincare-kit,FRESH,Rose Deep Hydration Heroes Skincare Kit,45.0,4.9,16,0
